departure_time,trip_id,stop_id,route_id,service_id,trip_headsign,route_long_name
17:19,1_1193_20251001,5,1_1314_1_20251001,8,桜町バスターミナル,M3-2：通潤山荘→イオン→田迎→桜町バスターミナル
17:19,11_12_20251001,5,1_1314_1_20251001,5,桜町バスターミナル,M3-2：通潤山荘→イオン→田迎→桜町バスターミナル
17:20,11_275_20251001,1,38_38332_1_20251001,5,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
17:20,1_1452_20251001,1,38_38332_1_20251001,8,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
17:20,3_1769_20251001,5,3_30122_1_20251001,7,桜町バスターミナル,M2-1：イオン→中の瀬車庫→田迎→桜町バスターミナル
17:25,2_407_20251001,5,2_2062_1_20251001,6,桜町バスターミナル,M4-1：甲佐→辺場→イオン→田迎→桜町バスターミナル
17:26,11_288_20251001,6,2_2421_2_20251001,5,浜町,M4-3：桜町バスターミナル→田迎→イオン→辺場→内大臣→浜町
17:26,1_1465_20251001,6,2_2421_2_20251001,8,浜町,M4-3：桜町バスターミナル→田迎→イオン→辺場→内大臣→浜町
17:26,3_1590_20251001,5,3_3044_1_20251001,7,桜町バスターミナル,M3-1：甲佐→御船→イオン→田迎→桜町バスターミナル
17:26,7_311000507_20251001,2,4021_4521_1_20251001,7,桜町バスターミナル,L0-0：桜町バスターミナル→画図道→南熊本駅→下通筋→桜町バスターミナル
17:27,1_111000685_20251001,2,4021_4521_1_20251001,0,桜町バスターミナル,L0-0：桜町バスターミナル→画図道→南熊本駅→下通筋→桜町バスターミナル
17:27,2_647_20251001,1,38_38332_1_20251001,6,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
17:27,3_1728_20251001,1,38_38332_1_20251001,7,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
17:27,2_553_20251001,2,38_38111_2_20251001,6,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
17:28,11_370_20251001,5,3_30092_1_20251001,5,桜町バスターミナル,M1-1：中の瀬車庫→田迎→桜町バスターミナル
17:28,7_311000488_20251001,3,4021_4531_1_20251001,7,桜町バスターミナル,P0-0：桜町バスターミナル→下通筋→南熊本駅→画図道→桜町バスターミナル
17:28,1_1547_20251001,5,3_30092_1_20251001,8,桜町バスターミナル,M1-1：中の瀬車庫→田迎→桜町バスターミナル
17:31,1_111001582_20251001,3,4022_2311_1_20251001,0,野越団地,P2-1：桜町バスターミナル→下通筋→平成町→済生会病院→野越団地
17:34,2_420_20251001,5,3_3044_1_20251001,6,桜町バスターミナル,M3-1：甲佐→御船→イオン→田迎→桜町バスターミナル
17:35,3_1766_20251001,6,3_30121_2_20251001,7,イオンモール熊本,M2-1：桜町バスターミナル→田迎→中の瀬車庫→イオン
17:35,2_683_20251001,6,3_30091_2_20251001,6,中の瀬車庫,M1-1：桜町バスターミナル→田迎→中の瀬車庫
17:36,1_1549_20251001,6,15_17021_2_20251001,8,松橋駅,M6-3：桜町バスターミナル→田迎→イオン→城南→松橋駅
17:36,11_372_20251001,6,15_17021_2_20251001,5,松橋駅,M6-3：桜町バスターミナル→田迎→イオン→城南→松橋駅
17:38,1_111000536_20251001,3,4020_4142_2_20251001,0,長溝団地,P3-1：桜町バスターミナル→新市街→南熊本駅→長溝団地
17:39,1_111001596_20251001,3,4022_2301_1_20251001,0,済生会病院,P1-1：桜町バスターミナル→辛島町→萩原→済生会病院
17:40,3_1786_20251001,5,3_30122_1_20251001,7,桜町バスターミナル,M2-1：イオン→中の瀬車庫→田迎→桜町バスターミナル
17:40,2_572_20251001,6,15_17021_2_20251001,6,松橋駅,M6-3：桜町バスターミナル→田迎→イオン→城南→松橋駅
17:41,7_311000415_20251001,3,4020_4142_2_20251001,7,長溝団地,P3-1：桜町バスターミナル→新市街→南熊本駅→長溝団地
17:42,11_76_20251001,5,15_17022_1_20251001,5,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
17:42,1_1255_20251001,5,15_17022_1_20251001,8,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
17:45,2_695_20251001,6,2_2061_2_20251001,6,甲佐,M4-1：桜町バスターミナル→田迎→イオン→辺場→甲佐
17:45,3_1596_20251001,6,3_3043_2_20251001,7,甲佐,M3-1：桜町バスターミナル→田迎→イオン→御船→甲佐
17:46,1_111000497_20251001,2,4007_3661_1_20251001,0,熊本駅前,O3-0：熊本駅→本荘町→大学病院構内→県立劇場→南熊本駅→熊本駅
17:47,1_111001566_20251001,2,4022_2312_2_20251001,0,桜町バスターミナル,P2-1：野越団地→済生会病院→平成町→下通筋→桜町バスターミナル
17:47,1_1379_20251001,2,38_38111_2_20251001,8,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
17:47,11_201_20251001,2,38_38111_2_20251001,5,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
17:48,2_584_20251001,5,3_30122_1_20251001,6,桜町バスターミナル,M2-1：イオン→中の瀬車庫→田迎→桜町バスターミナル
17:48,7_311001134_20251001,2,4022_2312_2_20251001,7,桜町バスターミナル,P2-1：野越団地→済生会病院→平成町→下通筋→桜町バスターミナル
17:50,11_214_20251001,1,38_38332_1_20251001,5,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
17:50,1_1392_20251001,1,38_38332_1_20251001,8,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
17:51,1_111000661_20251001,3,4021_4531_1_20251001,0,桜町バスターミナル,P0-0：桜町バスターミナル→下通筋→南熊本駅→画図道→桜町バスターミナル
17:55,1_111001680_20251001,3,4007_3601_1_20251001,0,熊本駅前,O4-0：熊本駅→南熊本駅→県立劇場→本荘町→熊本駅
17:56,11_32_20251001,6,3_30121_2_20251001,5,イオンモール熊本,M2-1：桜町バスターミナル→田迎→中の瀬車庫→イオン
17:56,1_1213_20251001,6,3_30121_2_20251001,8,イオンモール熊本,M2-1：桜町バスターミナル→田迎→中の瀬車庫→イオン
17:57,2_554_20251001,2,38_38111_2_20251001,6,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
17:57,3_1734_20251001,2,38_38111_2_20251001,7,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
17:57,2_549_20251001,1,38_38332_1_20251001,6,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
17:59,3_1624_20251001,5,15_15042_1_20251001,7,桜町バスターミナル,M6-1：城南→イオン→田迎→桜町バスターミナル
18:00,3_1784_20251001,6,15_15041_2_20251001,7,城南,M6-1：桜町バスターミナル→田迎→イオン→城南
18:00,11_53_20251001,5,3_3044_1_20251001,5,桜町バスターミナル,M3-1：甲佐→御船→イオン→田迎→桜町バスターミナル
18:00,1_1233_20251001,5,3_3044_1_20251001,8,桜町バスターミナル,M3-1：甲佐→御船→イオン→田迎→桜町バスターミナル
18:01,11_34_20251001,6,3_3043_2_20251001,5,甲佐,M3-1：桜町バスターミナル→田迎→イオン→御船→甲佐
18:01,2_628_20251001,5,3_30092_1_20251001,6,桜町バスターミナル,M1-1：中の瀬車庫→田迎→桜町バスターミナル
18:01,1_1215_20251001,6,3_3043_2_20251001,8,甲佐,M3-1：桜町バスターミナル→田迎→イオン→御船→甲佐
18:02,3_1729_20251001,1,38_38332_1_20251001,7,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
18:03,1_111000686_20251001,2,4021_4521_1_20251001,0,桜町バスターミナル,L0-0：桜町バスターミナル→画図道→南熊本駅→下通筋→桜町バスターミナル
18:03,7_311001143_20251001,3,4022_2311_1_20251001,7,野越団地,P2-1：桜町バスターミナル→下通筋→平成町→済生会病院→野越団地
18:05,2_696_20251001,6,3_30121_2_20251001,6,イオンモール熊本,M2-1：桜町バスターミナル→田迎→中の瀬車庫→イオン
18:06,1_111000523_20251001,2,4020_4141_1_20251001,0,桜町バスターミナル,P3-1：長溝団地→南熊本駅→新市街→桜町バスターミナル
18:06,1_1322_20251001,6,25_25051_2_20251001,8,甲佐,M5-1：桜町バスターミナル→田迎→イオン→乙女→甲佐
18:06,11_144_20251001,6,25_25051_2_20251001,5,甲佐,M5-1：桜町バスターミナル→田迎→イオン→乙女→甲佐
18:08,7_311000401_20251001,2,4020_4141_1_20251001,7,桜町バスターミナル,P3-1：長溝団地→南熊本駅→新市街→桜町バスターミナル
18:13,2_591_20251001,5,3_30122_1_20251001,6,桜町バスターミナル,M2-1：イオン→中の瀬車庫→田迎→桜町バスターミナル
18:15,11_215_20251001,1,38_38332_1_20251001,5,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
18:15,2_402_20251001,6,2_2321_2_20251001,6,砥用・学校前,M4-2：桜町バスターミナル→田迎→イオン→辺場→砥用
18:15,1_1393_20251001,1,38_38332_1_20251001,8,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
18:15,1_111001589_20251001,2,4022_2302_2_20251001,0,桜町バスターミナル,P1-1：済生会病院→萩原→辛島町→桜町バスターミナル
18:17,1_1380_20251001,2,38_38111_2_20251001,8,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
18:17,11_202_20251001,2,38_38111_2_20251001,5,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
18:17,2_573_20251001,5,15_17022_1_20251001,6,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
18:20,3_1690_20251001,6,25_25051_2_20251001,7,甲佐,M5-1：桜町バスターミナル→田迎→イオン→乙女→甲佐
18:20,2_445_20251001,6,3_30121_2_20251001,6,イオンモール熊本,M2-1：桜町バスターミナル→田迎→中の瀬車庫→イオン
18:21,1_111000662_20251001,3,4021_4531_1_20251001,0,桜町バスターミナル,P0-0：桜町バスターミナル→下通筋→南熊本駅→画図道→桜町バスターミナル
18:21,1_1242_20251001,6,15_15041_2_20251001,8,城南,M6-1：桜町バスターミナル→田迎→イオン→城南
18:21,11_62_20251001,6,15_15041_2_20251001,5,城南,M6-1：桜町バスターミナル→田迎→イオン→城南
18:22,11_48_20251001,5,3_30122_1_20251001,5,桜町バスターミナル,M2-1：イオン→中の瀬車庫→田迎→桜町バスターミナル
18:22,1_1228_20251001,5,3_30122_1_20251001,8,桜町バスターミナル,M2-1：イオン→中の瀬車庫→田迎→桜町バスターミナル
18:22,3_1735_20251001,2,38_38111_2_20251001,7,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
18:22,2_555_20251001,2,38_38111_2_20251001,6,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
18:26,7_311000509_20251001,2,4021_4521_1_20251001,7,桜町バスターミナル,L0-0：桜町バスターミナル→画図道→南熊本駅→下通筋→桜町バスターミナル
18:27,2_563_20251001,1,38_38332_1_20251001,6,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
18:27,1_111001567_20251001,2,4022_2312_2_20251001,0,桜町バスターミナル,P2-1：野越団地→済生会病院→平成町→下通筋→桜町バスターミナル
18:28,1_1205_20251001,5,2_2062_1_20251001,8,桜町バスターミナル,M4-1：甲佐→辺場→イオン→田迎→桜町バスターミナル
18:28,11_24_20251001,5,2_2062_1_20251001,5,桜町バスターミナル,M4-1：甲佐→辺場→イオン→田迎→桜町バスターミナル
18:28,1_111000538_20251001,3,4020_4142_2_20251001,0,長溝団地,P3-1：桜町バスターミナル→新市街→南熊本駅→長溝団地
18:28,7_311000490_20251001,3,4021_4531_1_20251001,7,桜町バスターミナル,P0-0：桜町バスターミナル→下通筋→南熊本駅→画図道→桜町バスターミナル
18:30,2_408_20251001,5,2_2062_1_20251001,6,桜町バスターミナル,M4-1：甲佐→辺場→イオン→田迎→桜町バスターミナル
18:31,1_1459_20251001,6,2_2321_2_20251001,8,砥用・学校前,M4-2：桜町バスターミナル→田迎→イオン→辺場→砥用
18:31,11_282_20251001,6,2_2321_2_20251001,5,砥用・学校前,M4-2：桜町バスターミナル→田迎→イオン→辺場→砥用
18:34,3_1564_20251001,5,1_1314_1_20251001,7,桜町バスターミナル,M3-2：通潤山荘→イオン→田迎→桜町バスターミナル
18:37,2_436_20251001,5,3_30122_1_20251001,6,桜町バスターミナル,M2-1：イオン→中の瀬車庫→田迎→桜町バスターミナル
18:37,1_1252_20251001,5,15_16032_1_20251001,8,桜町バスターミナル,M6-2：宇土駅→城南→イオン→田迎→桜町バスターミナル
18:37,11_73_20251001,5,15_16032_1_20251001,5,桜町バスターミナル,M6-2：宇土駅→城南→イオン→田迎→桜町バスターミナル
18:38,1_111000687_20251001,2,4021_4521_1_20251001,0,桜町バスターミナル,L0-0：桜町バスターミナル→画図道→南熊本駅→下通筋→桜町バスターミナル
18:40,3_1632_20251001,6,15_15041_2_20251001,7,城南,M6-1：桜町バスターミナル→田迎→イオン→城南
18:40,2_639_20251001,6,15_15041_2_20251001,6,城南,M6-1：桜町バスターミナル→田迎→イオン→城南
18:41,1_111001583_20251001,3,4022_2311_1_20251001,0,野越団地,P2-1：桜町バスターミナル→下通筋→平成町→済生会病院→野越団地
18:41,7_311000416_20251001,3,4020_4142_2_20251001,7,長溝団地,P3-1：桜町バスターミナル→新市街→南熊本駅→長溝団地
18:44,3_1610_20251001,5,3_30122_1_20251001,7,桜町バスターミナル,M2-1：イオン→中の瀬車庫→田迎→桜町バスターミナル
18:45,1_1187_20251001,6,1_1313_2_20251001,8,通潤山荘,M3-2：桜町バスターミナル→田迎→イオン→通潤山荘
18:45,11_6_20251001,6,1_1313_2_20251001,5,通潤山荘,M3-2：桜町バスターミナル→田迎→イオン→通潤山荘
18:48,7_311000091_20251001,2,4022_2312_2_20251001,7,桜町バスターミナル,P2-1：野越団地→済生会病院→平成町→下通筋→桜町バスターミナル
18:49,11_203_20251001,2,38_38111_2_20251001,5,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
18:49,1_111000500_20251001,2,4007_3681_1_20251001,0,熊本駅前,O3-0：熊本駅→本荘町→大学病院構内→県立劇場→南熊本駅→熊本駅
18:49,1_1381_20251001,2,38_38111_2_20251001,8,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
18:50,3_1575_20251001,6,2_2321_2_20251001,7,砥用・学校前,M4-2：桜町バスターミナル→田迎→イオン→辺場→砥用
18:51,2_576_20251001,5,15_16032_1_20251001,6,桜町バスターミナル,M6-2：宇土駅→城南→イオン→田迎→桜町バスターミナル
18:52,11_216_20251001,1,38_38332_1_20251001,5,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
18:52,1_1394_20251001,1,38_38332_1_20251001,8,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
18:53,3_1578_20251001,5,2_2062_1_20251001,7,桜町バスターミナル,M4-1：甲佐→辺場→イオン→田迎→桜町バスターミナル
18:53,1_111000496_20251001,3,4007_3641_1_20251001,0,熊本駅前,O4-0：熊本駅→南熊本駅→県立劇場→本荘町→熊本駅
18:54,11_287_20251001,5,2_2422_1_20251001,5,桜町バスターミナル,M4-3：浜町→内大臣→辺場→イオン→田迎→桜町バスターミナル
18:54,1_1464_20251001,5,2_2422_1_20251001,8,桜町バスターミナル,M4-3：浜町→内大臣→辺場→イオン→田迎→桜町バスターミナル
18:55,2_592_20251001,6,3_30091_2_20251001,6,中の瀬車庫,M1-1：桜町バスターミナル→田迎→中の瀬車庫
18:55,2_556_20251001,2,38_38111_2_20251001,6,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
18:56,1_111000524_20251001,2,4020_4141_1_20251001,0,桜町バスターミナル,P3-1：長溝団地→南熊本駅→新市街→桜町バスターミナル
18:57,2_550_20251001,1,38_38332_1_20251001,6,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
18:57,3_1730_20251001,1,38_38332_1_20251001,7,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
18:59,2_421_20251001,5,3_3044_1_20251001,6,桜町バスターミナル,M3-1：甲佐→御船→イオン→田迎→桜町バスターミナル
19:01,1_111000663_20251001,3,4021_4531_1_20251001,0,桜町バスターミナル,P0-0：桜町バスターミナル→下通筋→南熊本駅→画図道→桜町バスターミナル
19:02,3_1736_20251001,2,38_38111_2_20251001,7,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
19:03,7_311000090_20251001,3,4022_2311_1_20251001,7,野越団地,P2-1：桜町バスターミナル→下通筋→平成町→済生会病院→野越団地
19:04,3_1776_20251001,5,15_18022_1_20251001,7,桜町バスターミナル,M6-4：志導寺→城南→イオン→田迎→桜町バスターミナル
19:05,11_60_20251001,6,15_15041_2_20251001,5,城南,M6-1：桜町バスターミナル→田迎→イオン→城南
19:05,1_1240_20251001,6,15_15041_2_20251001,8,城南,M6-1：桜町バスターミナル→田迎→イオン→城南
19:08,7_311000402_20251001,2,4020_4141_1_20251001,7,桜町バスターミナル,P3-1：長溝団地→南熊本駅→新市街→桜町バスターミナル
19:10,1_1194_20251001,5,1_1314_1_20251001,8,桜町バスターミナル,M3-2：通潤山荘→イオン→田迎→桜町バスターミナル
19:10,2_397_20251001,6,1_1313_2_20251001,6,通潤山荘,M3-2：桜町バスターミナル→田迎→イオン→通潤山荘
19:10,3_1569_20251001,6,1_1313_2_20251001,7,通潤山荘,M3-2：桜町バスターミナル→田迎→イオン→通潤山荘
19:10,11_13_20251001,5,1_1314_1_20251001,5,桜町バスターミナル,M3-2：通潤山荘→イオン→田迎→桜町バスターミナル
19:11,1_111000689_20251001,2,4021_4521_1_20251001,0,桜町バスターミナル,L0-0：桜町バスターミナル→画図道→南熊本駅→下通筋→桜町バスターミナル
19:14,2_391_20251001,5,1_1314_1_20251001,6,桜町バスターミナル,M3-2：通潤山荘→イオン→田迎→桜町バスターミナル
19:15,1_1506_20251001,2,38_38111_2_20251001,8,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
19:15,11_329_20251001,2,38_38111_2_20251001,5,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
19:17,11_217_20251001,1,38_38332_1_20251001,5,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
19:17,3_1591_20251001,5,3_3044_1_20251001,7,桜町バスターミナル,M3-1：甲佐→御船→イオン→田迎→桜町バスターミナル
19:17,1_1395_20251001,1,38_38332_1_20251001,8,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
19:20,2_510_20251001,6,25_25051_2_20251001,6,甲佐,M5-1：桜町バスターミナル→田迎→イオン→乙女→甲佐
19:20,11_35_20251001,6,3_3043_2_20251001,5,甲佐,M3-1：桜町バスターミナル→田迎→イオン→御船→甲佐
19:20,1_1216_20251001,6,3_3043_2_20251001,8,甲佐,M3-1：桜町バスターミナル→田迎→イオン→御船→甲佐
19:24,7_311000511_20251001,2,4021_4521_1_20251001,7,桜町バスターミナル,L0-0：桜町バスターミナル→画図道→南熊本駅→下通筋→桜町バスターミナル
19:25,11_17_20251001,6,2_2061_2_20251001,5,甲佐,M4-1：桜町バスターミナル→田迎→イオン→辺場→甲佐
19:25,1_1198_20251001,6,2_2061_2_20251001,8,甲佐,M4-1：桜町バスターミナル→田迎→イオン→辺場→甲佐
19:25,3_1618_20251001,6,3_30121_2_20251001,7,イオンモール熊本,M2-1：桜町バスターミナル→田迎→中の瀬車庫→イオン
19:26,1_111000539_20251001,3,4020_4142_2_20251001,0,長溝団地,P3-1：桜町バスターミナル→新市街→南熊本駅→長溝団地
19:27,2_565_20251001,2,38_38111_2_20251001,6,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
19:28,7_311000491_20251001,3,4021_4531_1_20251001,7,桜町バスターミナル,P0-0：桜町バスターミナル→下通筋→南熊本駅→画図道→桜町バスターミナル
19:29,2_439_20251001,5,3_30122_1_20251001,6,桜町バスターミナル,M2-1：イオン→中の瀬車庫→田迎→桜町バスターミナル
19:30,2_413_20251001,6,2_2061_2_20251001,6,甲佐,M4-1：桜町バスターミナル→田迎→イオン→辺場→甲佐
19:31,7_311000055_20251001,3,4020_4142_2_20251001,7,長溝団地,P3-1：桜町バスターミナル→新市街→南熊本駅→長溝団地
19:33,1_111001584_20251001,3,4022_2311_1_20251001,0,野越団地,P2-1：桜町バスターミナル→下通筋→平成町→済生会病院→野越団地
19:34,11_338_20251001,5,15_15042_1_20251001,5,桜町バスターミナル,M6-1：城南→イオン→田迎→桜町バスターミナル
19:34,1_1515_20251001,5,15_15042_1_20251001,8,桜町バスターミナル,M6-1：城南→イオン→田迎→桜町バスターミナル
19:35,3_1823_20251001,6,3_30091_2_20251001,7,中の瀬車庫,M1-1：桜町バスターミナル→田迎→中の瀬車庫
19:36,1_111000120_20251001,2,4022_2312_2_20251001,0,桜町バスターミナル,P2-1：野越団地→済生会病院→平成町→下通筋→桜町バスターミナル
19:37,3_1611_20251001,5,3_30122_1_20251001,7,桜町バスターミナル,M2-1：イオン→中の瀬車庫→田迎→桜町バスターミナル
19:39,2_600_20251001,5,3_30092_1_20251001,6,桜町バスターミナル,M1-1：中の瀬車庫→田迎→桜町バスターミナル
19:40,2_427_20251001,6,3_3043_2_20251001,6,甲佐,M3-1：桜町バスターミナル→田迎→イオン→御船→甲佐
19:40,3_1633_20251001,6,15_15041_2_20251001,7,城南,M6-1：桜町バスターミナル→田迎→イオン→城南
19:42,1_1507_20251001,1,38_38332_1_20251001,8,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
19:42,11_330_20251001,1,38_38332_1_20251001,5,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
19:45,1_111000664_20251001,3,4021_4531_1_20251001,0,桜町バスターミナル,P0-0：桜町バスターミナル→下通筋→南熊本駅→画図道→桜町バスターミナル
19:45,1_1382_20251001,2,38_38111_2_20251001,8,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
19:45,1_1454_20251001,6,3_30091_2_20251001,8,中の瀬車庫,M1-1：桜町バスターミナル→田迎→中の瀬車庫
19:45,11_277_20251001,6,3_30091_2_20251001,5,中の瀬車庫,M1-1：桜町バスターミナル→田迎→中の瀬車庫
19:45,11_204_20251001,2,38_38111_2_20251001,5,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
19:49,1_111000525_20251001,2,4020_4141_1_20251001,0,桜町バスターミナル,P3-1：長溝団地→南熊本駅→新市街→桜町バスターミナル
19:50,3_1584_20251001,6,2_2061_2_20251001,7,甲佐,M4-1：桜町バスターミナル→田迎→イオン→辺場→甲佐
19:53,1_111000690_20251001,2,4021_4521_1_20251001,0,桜町バスターミナル,L0-0：桜町バスターミナル→画図道→南熊本駅→下通筋→桜町バスターミナル
19:55,2_448_20251001,6,15_15041_2_20251001,6,城南,M6-1：桜町バスターミナル→田迎→イオン→城南
19:55,3_1597_20251001,6,3_3043_2_20251001,7,甲佐,M3-1：桜町バスターミナル→田迎→イオン→御船→甲佐
19:56,1_1550_20251001,5,15_17022_1_20251001,8,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
19:56,11_373_20251001,5,15_17022_1_20251001,5,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
19:57,2_551_20251001,1,38_38332_1_20251001,6,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
19:57,3_1737_20251001,2,38_38111_2_20251001,7,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
20:00,11_7_20251001,6,1_1313_2_20251001,5,通潤山荘,M3-2：桜町バスターミナル→田迎→イオン→通潤山荘
20:00,1_1188_20251001,6,1_1313_2_20251001,8,通潤山荘,M3-2：桜町バスターミナル→田迎→イオン→通潤山荘
20:03,3_1625_20251001,5,15_15042_1_20251001,7,桜町バスターミナル,M6-1：城南→イオン→田迎→桜町バスターミナル
20:05,2_574_20251001,5,15_17022_1_20251001,6,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
20:05,2_566_20251001,6,1_1313_2_20251001,6,通潤山荘,M3-2：桜町バスターミナル→田迎→イオン→通潤山荘
20:07,2_557_20251001,2,38_38111_2_20251001,6,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
20:07,3_1731_20251001,1,38_38332_1_20251001,7,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
20:09,2_412_20251001,6,2_2061_2_20251001,6,甲佐,M4-1：桜町バスターミナル→田迎→イオン→辺場→甲佐
20:09,1_1218_20251001,6,3_30091_2_20251001,8,中の瀬車庫,M1-1：桜町バスターミナル→田迎→中の瀬車庫
20:09,11_37_20251001,6,3_30091_2_20251001,5,中の瀬車庫,M1-1：桜町バスターミナル→田迎→中の瀬車庫
20:13,7_311000512_20251001,2,4021_4521_1_20251001,7,桜町バスターミナル,L0-0：桜町バスターミナル→画図道→南熊本駅→下通筋→桜町バスターミナル
20:14,2_446_20251001,6,3_30121_2_20251001,6,イオンモール熊本,M2-1：桜町バスターミナル→田迎→中の瀬車庫→イオン
20:15,1_1234_20251001,5,3_3044_1_20251001,8,桜町バスターミナル,M3-1：甲佐→御船→イオン→田迎→桜町バスターミナル
20:15,11_54_20251001,5,3_3044_1_20251001,5,桜町バスターミナル,M3-1：甲佐→御船→イオン→田迎→桜町バスターミナル
20:17,1_111000540_20251001,3,4020_4142_2_20251001,0,長溝団地,P3-1：桜町バスターミナル→新市街→南熊本駅→長溝団地
20:18,7_311000492_20251001,3,4021_4531_1_20251001,7,桜町バスターミナル,P0-0：桜町バスターミナル→下通筋→南熊本駅→画図道→桜町バスターミナル
20:21,2_440_20251001,5,3_30122_1_20251001,6,桜町バスターミナル,M2-1：イオン→中の瀬車庫→田迎→桜町バスターミナル
20:22,3_1579_20251001,5,2_2062_1_20251001,7,桜町バスターミナル,M4-1：甲佐→辺場→イオン→田迎→桜町バスターミナル
20:29,1_1195_20251001,5,1_1314_1_20251001,8,桜町バスターミナル,M3-2：通潤山荘→イオン→田迎→桜町バスターミナル
20:29,11_205_20251001,2,38_38111_2_20251001,5,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
20:29,11_14_20251001,5,1_1314_1_20251001,5,桜町バスターミナル,M3-2：通潤山荘→イオン→田迎→桜町バスターミナル
20:29,1_1383_20251001,2,38_38111_2_20251001,8,御幸木部,P2-2：桜町バスターミナル→大学病院→御幸木部
20:31,3_1612_20251001,5,3_30122_1_20251001,7,桜町バスターミナル,M2-1：イオン→中の瀬車庫→田迎→桜町バスターミナル
20:34,2_428_20251001,6,3_3043_2_20251001,6,甲佐,M3-1：桜町バスターミナル→田迎→イオン→御船→甲佐
20:34,11_234_20251001,6,15_15041_2_20251001,5,城南,M6-1：桜町バスターミナル→田迎→イオン→城南
20:34,1_1412_20251001,6,15_15041_2_20251001,8,城南,M6-1：桜町バスターミナル→田迎→イオン→城南
20:35,2_392_20251001,5,1_1314_1_20251001,6,桜町バスターミナル,M3-2：通潤山荘→イオン→田迎→桜町バスターミナル
20:39,3_1846_20251001,6,15_15041_2_20251001,7,城南,M6-1：桜町バスターミナル→田迎→イオン→城南
20:39,2_640_20251001,5,15_15042_1_20251001,6,桜町バスターミナル,M6-1：城南→イオン→田迎→桜町バスターミナル
20:40,1_1396_20251001,1,38_38332_1_20251001,8,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
20:40,11_218_20251001,1,38_38332_1_20251001,5,桜町バスターミナル,P2-4：御幸木部→大学病院構内→桜町バスターミナル
20:44,11_357_20251001,6,2_2061_2_20251001,5,甲佐,M4-1：桜町バスターミナル→田迎→イオン→辺場→甲佐
20:44,2_449_20251001,6,15_15041_2_20251001,6,城南,M6-1：桜町バスターミナル→田迎→イオン→城南
